Observation station,Year,Month,Day,Time [Local time],Direct solar radiation mean [W/m2]
Helsinki Kumpula,2021,3,22,00:00,360.5
Helsinki Kumpula,2021,3,23,00:00,130.2
Helsinki Kumpula,2021,3,24,00:00,72.7
Helsinki Kumpula,2021,3,25,00:00,237.5
Helsinki Kumpula,2021,3,26,00:00,165.7
Helsinki Kumpula,2021,3,27,00:00,158.3
Helsinki Kumpula,2021,3,28,00:00,92.6
Helsinki Kumpula,2021,3,29,00:00,0.2
Helsinki Kumpula,2021,3,30,00:00,25.6
Helsinki Kumpula,2021,3,31,00:00,69.8
Helsinki Kumpula,2021,4,1,00:00,365.3
Helsinki Kumpula,2021,4,2,00:00,61.7
Helsinki Kumpula,2021,4,3,00:00,160.7
Helsinki Kumpula,2021,4,4,00:00,157.0
Helsinki Kumpula,2021,4,5,00:00,2.6
Helsinki Kumpula,2021,4,6,00:00,149.1
Helsinki Kumpula,2021,4,7,00:00,45.5
Helsinki Kumpula,2021,4,8,00:00,361.6
Helsinki Kumpula,2021,4,9,00:00,0.8
Helsinki Kumpula,2019,11,10,00:00,0.6
Helsinki Kumpula,2019,11,11,00:00,0.7
Helsinki Kumpula,2019,11,12,00:00,0.9
Helsinki Kumpula,2019,11,13,00:00,0.8
Helsinki Kumpula,2019,11,14,00:00,0.7
Helsinki Kumpula,2019,11,15,00:00,66.0
Helsinki Kumpula,2019,11,16,00:00,0.4
Helsinki Kumpula,2019,11,17,00:00,0.2
Helsinki Kumpula,2019,11,18,00:00,0.2
Helsinki Kumpula,2019,11,19,00:00,0.0
Helsinki Kumpula,2019,11,20,00:00,0.1
Helsinki Kumpula,2019,11,21,00:00,0.0
Helsinki Kumpula,2019,11,22,00:00,0.0
Helsinki Kumpula,2019,11,23,00:00,2.8
Helsinki Kumpula,2019,11,24,00:00,0.3
Helsinki Kumpula,2019,11,25,00:00,0.5
Helsinki Kumpula,2019,11,26,00:00,0.4
Helsinki Kumpula,2019,11,27,00:00,0.7
Helsinki Kumpula,2019,11,28,00:00,0.7
Helsinki Kumpula,2019,11,29,00:00,0.5
Helsinki Kumpula,2019,11,30,00:00,70.6
Helsinki Kumpula,2019,12,1,00:00,48.5
Helsinki Kumpula,2019,12,2,00:00,78.4
Helsinki Kumpula,2019,12,3,00:00,79.8
Helsinki Kumpula,2019,12,4,00:00,6.2
Helsinki Kumpula,2019,12,5,00:00,0.1
Helsinki Kumpula,2019,12,6,00:00,0.4
Helsinki Kumpula,2019,12,7,00:00,0.5
Helsinki Kumpula,2019,12,8,00:00,22.9
Helsinki Kumpula,2019,12,9,00:00,12.5
Helsinki Kumpula,2019,12,10,00:00,25.9
Helsinki Kumpula,2019,12,11,00:00,1.3
Helsinki Kumpula,2019,12,12,00:00,0.5
Helsinki Kumpula,2019,12,13,00:00,0.3
Helsinki Kumpula,2019,12,14,00:00,0.1
Helsinki Kumpula,2019,12,15,00:00,0.9
Helsinki Kumpula,2019,12,16,00:00,0.8
Helsinki Kumpula,2019,12,17,00:00,15.1
Helsinki Kumpula,2019,12,18,00:00,0.8
Helsinki Kumpula,2019,12,19,00:00,52.3
Helsinki Kumpula,2019,12,20,00:00,0.3
Helsinki Kumpula,2019,12,21,00:00,0.2
Helsinki Kumpula,2019,12,22,00:00,0.5
Helsinki Kumpula,2019,12,23,00:00,0.3
Helsinki Kumpula,2019,12,24,00:00,0.4
Helsinki Kumpula,2019,12,25,00:00,1.0
Helsinki Kumpula,2019,12,26,00:00,0.4
Helsinki Kumpula,2019,12,27,00:00,27.6
Helsinki Kumpula,2019,12,28,00:00,83.0
Helsinki Kumpula,2019,12,29,00:00,0.8
Helsinki Kumpula,2019,12,30,00:00,0.7
Helsinki Kumpula,2019,12,31,00:00,6.5
Helsinki Kumpula,2020,1,1,00:00,8.2
Helsinki Kumpula,2020,1,2,00:00,15.1
Helsinki Kumpula,2020,1,3,00:00,-0.1
Helsinki Kumpula,2020,1,4,00:00,57.4
Helsinki Kumpula,2020,1,5,00:00,83.3
Helsinki Kumpula,2020,1,6,00:00,0.7
Helsinki Kumpula,2020,1,7,00:00,0.7
Helsinki Kumpula,2020,1,8,00:00,0.6
Helsinki Kumpula,2020,1,9,00:00,88.3
Helsinki Kumpula,2020,1,10,00:00,76.5
Helsinki Kumpula,2020,1,11,00:00,27.6
Helsinki Kumpula,2020,1,12,00:00,0.7
Helsinki Kumpula,2020,1,13,00:00,4.9
Helsinki Kumpula,2020,1,14,00:00,0.4
Helsinki Kumpula,2020,1,15,00:00,0.7
Helsinki Kumpula,2020,1,16,00:00,1.6
Helsinki Kumpula,2020,1,17,00:00,0.1
Helsinki Kumpula,2020,1,18,00:00,0.3
Helsinki Kumpula,2020,1,19,00:00,4.5
Helsinki Kumpula,2020,1,20,00:00,3.4
Helsinki Kumpula,2020,1,21,00:00,64.7
Helsinki Kumpula,2020,1,22,00:00,76.7
Helsinki Kumpula,2020,1,23,00:00,52.0
Helsinki Kumpula,2020,1,24,00:00,6.1
Helsinki Kumpula,2020,1,25,00:00,95.3
Helsinki Kumpula,2020,1,26,00:00,13.8
Helsinki Kumpula,2020,1,27,00:00,0.5
Helsinki Kumpula,2020,1,28,00:00,0.8
Helsinki Kumpula,2020,1,29,00:00,0.6
Helsinki Kumpula,2020,1,30,00:00,0.7
Helsinki Kumpula,2020,1,31,00:00,0.7
Helsinki Kumpula,2020,2,1,00:00,0.6
Helsinki Kumpula,2020,2,2,00:00,3.5
Helsinki Kumpula,2020,2,3,00:00,124.5
Helsinki Kumpula,2020,2,4,00:00,186.0
Helsinki Kumpula,2020,2,5,00:00,52.4
Helsinki Kumpula,2020,2,6,00:00,194.6
Helsinki Kumpula,2020,2,7,00:00,65.9
Helsinki Kumpula,2020,2,8,00:00,0.6
Helsinki Kumpula,2020,2,9,00:00,0.6
Helsinki Kumpula,2021,11,10,00:00,0.2
Helsinki Kumpula,2021,11,11,00:00,79.8
Helsinki Kumpula,2021,11,12,00:00,13.0
Helsinki Kumpula,2021,11,13,00:00,2.7
Helsinki Kumpula,2021,11,14,00:00,156.5
Helsinki Kumpula,2021,11,15,00:00,5.4
Helsinki Kumpula,2021,11,16,00:00,0.0
Helsinki Kumpula,2021,11,17,00:00,0.0
Helsinki Kumpula,2021,11,18,00:00,3.6
Helsinki Kumpula,2021,11,19,00:00,0.6
Helsinki Kumpula,2021,11,20,00:00,39.8
Helsinki Kumpula,2021,11,21,00:00,3.2
Helsinki Kumpula,2021,11,22,00:00,95.7
Helsinki Kumpula,2021,11,23,00:00,0.6
Helsinki Kumpula,2021,11,24,00:00,47.2
Helsinki Kumpula,2021,11,25,00:00,0.9
Helsinki Kumpula,2021,11,26,00:00,37.8
Helsinki Kumpula,2021,11,27,00:00,25.9
Helsinki Kumpula,2021,11,28,00:00,1.0
Helsinki Kumpula,2021,11,29,00:00,0.9
Helsinki Kumpula,2021,11,30,00:00,65.7
Helsinki Kumpula,2021,12,1,00:00,11.9
Helsinki Kumpula,2021,12,2,00:00,11.1
Helsinki Kumpula,2021,12,3,00:00,-0.5
Helsinki Kumpula,2021,12,4,00:00,-1.0
Helsinki Kumpula,2021,12,5,00:00,93.3
Helsinki Kumpula,2021,12,6,00:00,1.0
Helsinki Kumpula,2021,12,7,00:00,46.7
Helsinki Kumpula,2021,12,8,00:00,33.0
Helsinki Kumpula,2021,12,9,00:00,0.5
Helsinki Kumpula,2021,12,10,00:00,0.1
Helsinki Kumpula,2021,12,11,00:00,0.0
Helsinki Kumpula,2021,12,12,00:00,0.8
Helsinki Kumpula,2021,12,13,00:00,0.5
Helsinki Kumpula,2021,12,14,00:00,0.3
Helsinki Kumpula,2021,12,15,00:00,0.4
Helsinki Kumpula,2021,12,16,00:00,15.8
Helsinki Kumpula,2021,12,17,00:00,80.6
Helsinki Kumpula,2021,12,18,00:00,0.5
Helsinki Kumpula,2021,12,19,00:00,-0.4
Helsinki Kumpula,2021,12,20,00:00,61.7
Helsinki Kumpula,2021,12,21,00:00,77.0
Helsinki Kumpula,2021,12,22,00:00,-0.6
Helsinki Kumpula,2021,12,23,00:00,0.6
Helsinki Kumpula,2021,12,24,00:00,32.2
Helsinki Kumpula,2021,12,25,00:00,2.2
Helsinki Kumpula,2021,12,26,00:00,62.6
Helsinki Kumpula,2021,12,27,00:00,48.6
Helsinki Kumpula,2021,12,28,00:00,0.0
Helsinki Kumpula,2021,12,29,00:00,-0.3
Helsinki Kumpula,2021,12,30,00:00,0.6
Helsinki Kumpula,2021,12,31,00:00,3.6
Helsinki Kumpula,2022,1,1,00:00,99.5
Helsinki Kumpula,2022,1,2,00:00,0.6
Helsinki Kumpula,2022,1,3,00:00,0.2
Helsinki Kumpula,2022,1,4,00:00,0.4
Helsinki Kumpula,2022,1,5,00:00,2.8
Helsinki Kumpula,2022,1,6,00:00,0.9
Helsinki Kumpula,2022,1,7,00:00,1.2
Helsinki Kumpula,2022,1,8,00:00,0.6
Helsinki Kumpula,2022,1,9,00:00,0.2
Helsinki Kumpula,2022,1,10,00:00,116.7
Helsinki Kumpula,2022,1,11,00:00,1.3
Helsinki Kumpula,2022,1,12,00:00,0.5
Helsinki Kumpula,2022,1,13,00:00,74.5
Helsinki Kumpula,2022,1,14,00:00,28.6
Helsinki Kumpula,2022,1,15,00:00,117.0
Helsinki Kumpula,2022,1,16,00:00,1.8
Helsinki Kumpula,2022,1,17,00:00,84.0
Helsinki Kumpula,2022,1,18,00:00,12.4
Helsinki Kumpula,2022,1,19,00:00,0.5
Helsinki Kumpula,2022,1,20,00:00,0.0
Helsinki Kumpula,2022,1,21,00:00,0.2
Helsinki Kumpula,2022,1,22,00:00,46.9
Helsinki Kumpula,2022,1,23,00:00,0.8
Helsinki Kumpula,2022,1,24,00:00,0.3
Helsinki Kumpula,2022,1,25,00:00,144.3
Helsinki Kumpula,2022,1,26,00:00,0.6
Helsinki Kumpula,2022,1,27,00:00,0.4
Helsinki Kumpula,2022,1,28,00:00,0.3
Helsinki Kumpula,2022,1,29,00:00,0.6
Helsinki Kumpula,2022,1,30,00:00,0.1
Helsinki Kumpula,2022,1,31,00:00,0.4
Helsinki Kumpula,2022,2,1,00:00,0.8
Helsinki Kumpula,2022,2,2,00:00,1.0
Helsinki Kumpula,2022,2,3,00:00,21.8
Helsinki Kumpula,2022,2,4,00:00,1.1
Helsinki Kumpula,2022,2,5,00:00,0.2
Helsinki Kumpula,2022,2,6,00:00,0.3
Helsinki Kumpula,2022,2,7,00:00,0.6
Helsinki Kumpula,2022,2,8,00:00,0.9
Helsinki Kumpula,2022,2,9,00:00,54.0
Helsinki Kumpula,2022,2,10,00:00,89.5
Helsinki Kumpula,2022,2,11,00:00,181.9
Helsinki Kumpula,2022,2,12,00:00,123.4
Helsinki Kumpula,2022,2,13,00:00,0.3
Helsinki Kumpula,2022,2,14,00:00,0.3
Helsinki Kumpula,2022,2,15,00:00,0.5
Helsinki Kumpula,2022,2,16,00:00,6.9
Helsinki Kumpula,2022,2,17,00:00,0.1
Helsinki Kumpula,2022,2,18,00:00,20.0
Helsinki Kumpula,2022,2,19,00:00,0.3
Helsinki Kumpula,2022,2,20,00:00,45.2
Helsinki Kumpula,2022,2,21,00:00,1.0
Helsinki Kumpula,2022,2,22,00:00,0.2
Helsinki Kumpula,2022,2,23,00:00,1.4
Helsinki Kumpula,2022,2,24,00:00,0.5
Helsinki Kumpula,2022,2,25,00:00,0.1
Helsinki Kumpula,2022,2,26,00:00,280.2
Helsinki Kumpula,2022,2,27,00:00,185.2
Helsinki Kumpula,2022,2,28,00:00,279.5
Helsinki Kumpula,2022,3,1,00:00,283.5
Helsinki Kumpula,2022,3,2,00:00,47.4
Helsinki Kumpula,2022,3,3,00:00,241.8
Helsinki Kumpula,2022,3,4,00:00,288.8
Helsinki Kumpula,2022,3,5,00:00,246.4
Helsinki Kumpula,2022,3,6,00:00,277.6
Helsinki Kumpula,2022,3,7,00:00,3.0
Helsinki Kumpula,2022,3,8,00:00,0.3
Helsinki Kumpula,2022,3,9,00:00,129.8
Helsinki Kumpula,2022,12,10,00:00,0.4
Helsinki Kumpula,2022,12,11,00:00,0.1
Helsinki Kumpula,2022,12,12,00:00,-0.1
Helsinki Kumpula,2022,12,13,00:00,0.5
Helsinki Kumpula,2022,12,14,00:00,35.3
Helsinki Kumpula,2022,12,15,00:00,0.7
Helsinki Kumpula,2022,12,16,00:00,2.2
Helsinki Kumpula,2022,12,17,00:00,0.6
Helsinki Kumpula,2022,12,18,00:00,0.4
Helsinki Kumpula,2022,12,19,00:00,0.4
Helsinki Kumpula,2022,12,20,00:00,0.4
Helsinki Kumpula,2022,12,21,00:00,0.4
Helsinki Kumpula,2022,12,22,00:00,0.3
Helsinki Kumpula,2022,12,23,00:00,0.2
Helsinki Kumpula,2022,12,24,00:00,83.3
Helsinki Kumpula,2022,12,25,00:00,35.2
Helsinki Kumpula,2022,12,26,00:00,0.4
Helsinki Kumpula,2022,12,27,00:00,0.4
Helsinki Kumpula,2022,12,28,00:00,0.4
Helsinki Kumpula,2022,12,29,00:00,0.2
Helsinki Kumpula,2022,12,30,00:00,0.6
Helsinki Kumpula,2022,12,31,00:00,0.2
Helsinki Kumpula,2023,1,1,00:00,42.7
Helsinki Kumpula,2023,1,2,00:00,8.5
Helsinki Kumpula,2023,1,3,00:00,0.1
Helsinki Kumpula,2023,1,4,00:00,0.2
Helsinki Kumpula,2023,1,5,00:00,0.4
Helsinki Kumpula,2023,1,6,00:00,0.5
Helsinki Kumpula,2023,1,7,00:00,3.7
Helsinki Kumpula,2023,1,8,00:00,0.2
Helsinki Kumpula,2023,1,9,00:00,0.2
Helsinki Kumpula,2023,1,10,00:00,0.3
Helsinki Kumpula,2023,1,11,00:00,0.3
Helsinki Kumpula,2023,1,12,00:00,0.4
Helsinki Kumpula,2023,1,13,00:00,0.6
Helsinki Kumpula,2023,1,14,00:00,0.2
Helsinki Kumpula,2023,1,15,00:00,0.2
Helsinki Kumpula,2023,1,16,00:00,0.4
Helsinki Kumpula,2023,1,17,00:00,0.1
Helsinki Kumpula,2023,1,18,00:00,0.3
Helsinki Kumpula,2023,1,19,00:00,0.4
Helsinki Kumpula,2023,1,20,00:00,0.7
Helsinki Kumpula,2023,1,21,00:00,67.6
Helsinki Kumpula,2023,1,22,00:00,0.7
Helsinki Kumpula,2023,1,23,00:00,2.8
Helsinki Kumpula,2023,1,24,00:00,0.4
Helsinki Kumpula,2023,1,25,00:00,0.4
Helsinki Kumpula,2023,1,26,00:00,0.4
Helsinki Kumpula,2023,1,27,00:00,149.9
Helsinki Kumpula,2023,1,28,00:00,0.6
Helsinki Kumpula,2023,1,29,00:00,18.8
Helsinki Kumpula,2023,1,30,00:00,5.5
Helsinki Kumpula,2023,1,31,00:00,84.1
Helsinki Kumpula,2023,2,1,00:00,0.4
Helsinki Kumpula,2023,2,2,00:00,50.2
Helsinki Kumpula,2023,2,3,00:00,78.1
Helsinki Kumpula,2023,2,4,00:00,162.5
Helsinki Kumpula,2023,2,5,00:00,25.4
Helsinki Kumpula,2023,2,6,00:00,170.5
Helsinki Kumpula,2023,2,7,00:00,0.7
Helsinki Kumpula,2023,2,8,00:00,0.5
Helsinki Kumpula,2023,2,9,00:00,0.9
Helsinki Kumpula,2023,2,10,00:00,36.4
Helsinki Kumpula,2023,2,11,00:00,145.6
Helsinki Kumpula,2023,2,12,00:00,4.8
Helsinki Kumpula,2023,2,13,00:00,6.6
Helsinki Kumpula,2023,2,14,00:00,111.6
Helsinki Kumpula,2023,2,15,00:00,51.5
Helsinki Kumpula,2023,2,16,00:00,0.3
Helsinki Kumpula,2023,2,17,00:00,0.3
Helsinki Kumpula,2023,2,18,00:00,0.1
Helsinki Kumpula,2023,2,19,00:00,1.0
Helsinki Kumpula,2023,2,20,00:00,10.5
Helsinki Kumpula,2023,2,21,00:00,13.0
Helsinki Kumpula,2023,2,22,00:00,233.3
Helsinki Kumpula,2023,2,23,00:00,0.7
Helsinki Kumpula,2023,2,24,00:00,0.6
Helsinki Kumpula,2023,2,25,00:00,6.3
Helsinki Kumpula,2023,2,26,00:00,213.4
Helsinki Kumpula,2023,2,27,00:00,94.4
Helsinki Kumpula,2023,2,28,00:00,12.2
Helsinki Kumpula,2023,3,1,00:00,114.0
Helsinki Kumpula,2023,3,2,00:00,186.4
Helsinki Kumpula,2023,3,3,00:00,207.1
Helsinki Kumpula,2023,3,4,00:00,3.1
Helsinki Kumpula,2023,3,5,00:00,1.1
Helsinki Kumpula,2023,3,6,00:00,139.3
Helsinki Kumpula,2023,3,7,00:00,241.4
Helsinki Kumpula,2023,3,8,00:00,1.0
Helsinki Kumpula,2023,3,9,00:00,321.4
Helsinki Kumpula,2023,3,10,00:00,147.8
Helsinki Kumpula,2023,3,11,00:00,10.2
Helsinki Kumpula,2023,3,12,00:00,328.1
Helsinki Kumpula,2023,3,13,00:00,240.0
Helsinki Kumpula,2023,3,14,00:00,0.4
Helsinki Kumpula,2023,3,15,00:00,249.1
Helsinki Kumpula,2023,3,16,00:00,352.6
Helsinki Kumpula,2023,3,17,00:00,109.4
Helsinki Kumpula,2023,3,18,00:00,77.8
Helsinki Kumpula,2023,3,19,00:00,3.5
Helsinki Kumpula,2023,3,20,00:00,0.6
Helsinki Kumpula,2023,3,21,00:00,332.4
Helsinki Kumpula,2023,3,22,00:00,0.4
Helsinki Kumpula,2023,3,23,00:00,148.4
Helsinki Kumpula,2023,3,24,00:00,1.2
Helsinki Kumpula,2023,3,25,00:00,15.2
Helsinki Kumpula,2023,3,26,00:00,0.6
Helsinki Kumpula,2023,3,27,00:00,0.6
Helsinki Kumpula,2023,3,28,00:00,216.2
Helsinki Kumpula,2023,3,29,00:00,109.2
Helsinki Kumpula,2023,3,30,00:00,226.9
Helsinki Kumpula,2023,3,31,00:00,126.8
Helsinki Kumpula,2023,4,1,00:00,411.6
Helsinki Kumpula,2023,4,2,00:00,361.1
Helsinki Kumpula,2023,4,3,00:00,408.4
Helsinki Kumpula,2023,4,4,00:00,412.4
Helsinki Kumpula,2023,4,5,00:00,0.3
Helsinki Kumpula,2023,4,6,00:00,28.2
Helsinki Kumpula,2023,4,7,00:00,367.0
Helsinki Kumpula,2023,4,8,00:00,312.2
Helsinki Kumpula,2023,4,9,00:00,292.9
Helsinki Kumpula,2023,12,10,00:00,0.3
Helsinki Kumpula,2023,12,11,00:00,0.1
Helsinki Kumpula,2023,12,12,00:00,0.4
Helsinki Kumpula,2023,12,13,00:00,0.6
Helsinki Kumpula,2023,12,14,00:00,1.4
Helsinki Kumpula,2023,12,15,00:00,2.2
Helsinki Kumpula,2023,12,16,00:00,0.9
Helsinki Kumpula,2023,12,17,00:00,11.0
Helsinki Kumpula,2023,12,18,00:00,0.7
Helsinki Kumpula,2023,12,19,00:00,52.9
Helsinki Kumpula,2023,12,20,00:00,70.1
Helsinki Kumpula,2023,12,21,00:00,0.4
Helsinki Kumpula,2023,12,22,00:00,-0.1
Helsinki Kumpula,2023,12,23,00:00,0.4
Helsinki Kumpula,2023,12,24,00:00,3.2
Helsinki Kumpula,2023,12,25,00:00,0.5
Helsinki Kumpula,2023,12,26,00:00,1.8
Helsinki Kumpula,2023,12,27,00:00,1.8
Helsinki Kumpula,2023,12,28,00:00,0.6
Helsinki Kumpula,2023,12,29,00:00,-0.1
Helsinki Kumpula,2023,12,30,00:00,0.1
Helsinki Kumpula,2023,12,31,00:00,0.6
Helsinki Kumpula,2024,1,1,00:00,0.3
Helsinki Kumpula,2024,1,2,00:00,0.3
Helsinki Kumpula,2024,1,3,00:00,0.3
Helsinki Kumpula,2024,1,4,00:00,0.3
Helsinki Kumpula,2024,1,5,00:00,0.3
Helsinki Kumpula,2024,1,6,00:00,0.6
Helsinki Kumpula,2024,1,7,00:00,2.1
Helsinki Kumpula,2024,1,8,00:00,0.8
Helsinki Kumpula,2024,1,9,00:00,0.5
Helsinki Kumpula,2024,1,10,00:00,0.5
Helsinki Kumpula,2024,1,11,00:00,116.1
Helsinki Kumpula,2024,1,12,00:00,0.5
Helsinki Kumpula,2024,1,13,00:00,1.3
Helsinki Kumpula,2024,1,14,00:00,0.9
Helsinki Kumpula,2024,1,15,00:00,0.4
Helsinki Kumpula,2024,1,16,00:00,51.5
Helsinki Kumpula,2024,1,17,00:00,49.1
Helsinki Kumpula,2024,1,18,00:00,0.4
Helsinki Kumpula,2024,1,19,00:00,16.4
Helsinki Kumpula,2024,1,20,00:00,92.2
Helsinki Kumpula,2024,1,21,00:00,1.3
Helsinki Kumpula,2024,1,22,00:00,0.3
Helsinki Kumpula,2024,1,23,00:00,0.2
Helsinki Kumpula,2024,1,24,00:00,0.3
Helsinki Kumpula,2024,1,25,00:00,0.2
Helsinki Kumpula,2024,1,26,00:00,145.4
Helsinki Kumpula,2024,1,27,00:00,1.0
Helsinki Kumpula,2024,1,28,00:00,0.8
Helsinki Kumpula,2024,1,29,00:00,19.1
Helsinki Kumpula,2024,1,30,00:00,14.5
Helsinki Kumpula,2024,1,31,00:00,0.6
Helsinki Kumpula,2024,2,1,00:00,75.7
Helsinki Kumpula,2024,2,2,00:00,159.4
Helsinki Kumpula,2024,2,3,00:00,3.4
Helsinki Kumpula,2024,2,4,00:00,126.2
Helsinki Kumpula,2024,2,5,00:00,105.1
Helsinki Kumpula,2024,2,6,00:00,0.7
Helsinki Kumpula,2024,2,7,00:00,7.8
Helsinki Kumpula,2024,2,8,00:00,35.3
Helsinki Kumpula,2024,2,9,00:00,210.9
Helsinki Kumpula,2024,2,10,00:00,74.3
Helsinki Kumpula,2024,2,11,00:00,21.9
Helsinki Kumpula,2024,2,12,00:00,0.6
Helsinki Kumpula,2024,2,13,00:00,0.1
Helsinki Kumpula,2024,2,14,00:00,0.4
Helsinki Kumpula,2024,2,15,00:00,0.6
Helsinki Kumpula,2024,2,16,00:00,0.4
Helsinki Kumpula,2024,2,17,00:00,1.0
Helsinki Kumpula,2024,2,18,00:00,258.2
Helsinki Kumpula,2024,2,19,00:00,46.8
Helsinki Kumpula,2024,2,20,00:00,8.5
Helsinki Kumpula,2024,2,21,00:00,0.4
Helsinki Kumpula,2024,2,22,00:00,0.7
Helsinki Kumpula,2024,2,23,00:00,0.2
Helsinki Kumpula,2024,2,24,00:00,2.7
Helsinki Kumpula,2024,2,25,00:00,0.5
Helsinki Kumpula,2024,2,26,00:00,0.3
Helsinki Kumpula,2024,2,27,00:00,1.2
Helsinki Kumpula,2024,2,28,00:00,0.9
Helsinki Kumpula,2024,2,29,00:00,0.8
Helsinki Kumpula,2024,3,1,00:00,0.4
Helsinki Kumpula,2024,3,2,00:00,0.4
Helsinki Kumpula,2024,3,3,00:00,7.1
Helsinki Kumpula,2024,3,4,00:00,106.3
Helsinki Kumpula,2024,3,5,00:00,299.1
Helsinki Kumpula,2024,3,6,00:00,321.0
Helsinki Kumpula,2024,3,7,00:00,50.9
Helsinki Kumpula,2024,3,8,00:00,0.9
Helsinki Kumpula,2020,2,10,00:00,0.5
Helsinki Kumpula,2020,2,11,00:00,13.7
Helsinki Kumpula,2020,2,12,00:00,9.9
Helsinki Kumpula,2020,2,13,00:00,16.5
Helsinki Kumpula,2020,2,14,00:00,51.3
Helsinki Kumpula,2020,2,15,00:00,0.4
Helsinki Kumpula,2020,2,16,00:00,0.7
Helsinki Kumpula,2020,2,17,00:00,1.0
Helsinki Kumpula,2020,2,18,00:00,1.1
Helsinki Kumpula,2020,2,19,00:00,8.6
Helsinki Kumpula,2020,2,20,00:00,8.9
Helsinki Kumpula,2020,2,21,00:00,0.5
Helsinki Kumpula,2020,2,22,00:00,0.7
Helsinki Kumpula,2020,2,23,00:00,25.0
Helsinki Kumpula,2020,2,24,00:00,190.0
Helsinki Kumpula,2020,2,25,00:00,237.1
Helsinki Kumpula,2020,2,26,00:00,23.9
Helsinki Kumpula,2020,2,27,00:00,219.0
Helsinki Kumpula,2020,2,28,00:00,272.8
Helsinki Kumpula,2020,2,29,00:00,34.3
Helsinki Kumpula,2020,3,1,00:00,0.7
Helsinki Kumpula,2020,3,2,00:00,14.6
Helsinki Kumpula,2020,3,3,00:00,0.3
Helsinki Kumpula,2020,3,4,00:00,0.4
Helsinki Kumpula,2020,3,5,00:00,3.5
Helsinki Kumpula,2020,3,6,00:00,231.5
Helsinki Kumpula,2020,3,7,00:00,4.7
Helsinki Kumpula,2020,3,8,00:00,191.6
Helsinki Kumpula,2020,3,9,00:00,1.0
Helsinki Kumpula,2020,3,10,00:00,0.8
Helsinki Kumpula,2020,3,11,00:00,0.9
Helsinki Kumpula,2020,3,12,00:00,101.8
Helsinki Kumpula,2020,3,13,00:00,71.7
Helsinki Kumpula,2020,3,14,00:00,235.3
Helsinki Kumpula,2020,3,15,00:00,206.7
Helsinki Kumpula,2020,3,16,00:00,41.9
Helsinki Kumpula,2020,3,17,00:00,63.9
Helsinki Kumpula,2020,3,18,00:00,6.7
Helsinki Kumpula,2020,3,19,00:00,237.9
Helsinki Kumpula,2020,3,20,00:00,285.6
Helsinki Kumpula,2020,3,21,00:00,142.8
Helsinki Kumpula,2020,3,22,00:00,334.3
Helsinki Kumpula,2020,3,23,00:00,142.8
Helsinki Kumpula,2020,3,24,00:00,178.5
Helsinki Kumpula,2020,3,25,00:00,246.0
Helsinki Kumpula,2020,3,26,00:00,250.6
Helsinki Kumpula,2020,3,27,00:00,120.5
Helsinki Kumpula,2020,3,28,00:00,136.7
Helsinki Kumpula,2020,3,29,00:00,304.7
Helsinki Kumpula,2020,3,30,00:00,92.4
Helsinki Kumpula,2020,3,31,00:00,153.7
Helsinki Kumpula,2020,4,1,00:00,241.4
Helsinki Kumpula,2020,4,2,00:00,77.5
Helsinki Kumpula,2020,4,3,00:00,95.7
Helsinki Kumpula,2020,4,4,00:00,300.9
Helsinki Kumpula,2020,4,5,00:00,391.3
Helsinki Kumpula,2020,4,6,00:00,148.9
Helsinki Kumpula,2020,4,7,00:00,249.2
Helsinki Kumpula,2020,4,8,00:00,323.7
Helsinki Kumpula,2020,4,9,00:00,192.6
Helsinki Kumpula,2020,4,10,00:00,301.8
Helsinki Kumpula,2020,4,11,00:00,286.0
Helsinki Kumpula,2020,4,12,00:00,0.1
Helsinki Kumpula,2020,4,13,00:00,254.9
Helsinki Kumpula,2020,4,14,00:00,82.3
Helsinki Kumpula,2020,4,15,00:00,42.1
Helsinki Kumpula,2020,4,16,00:00,90.2
Helsinki Kumpula,2020,4,17,00:00,207.3
Helsinki Kumpula,2020,4,18,00:00,290.9
Helsinki Kumpula,2020,4,19,00:00,279.5
Helsinki Kumpula,2020,4,20,00:00,138.6
Helsinki Kumpula,2020,4,21,00:00,458.6
Helsinki Kumpula,2020,4,22,00:00,370.1
Helsinki Kumpula,2020,4,23,00:00,375.3
Helsinki Kumpula,2020,4,24,00:00,52.7
Helsinki Kumpula,2020,4,25,00:00,302.3
Helsinki Kumpula,2020,4,26,00:00,79.3
Helsinki Kumpula,2020,4,27,00:00,168.2
Helsinki Kumpula,2020,4,28,00:00,9.3
Helsinki Kumpula,2020,4,29,00:00,83.5
Helsinki Kumpula,2020,4,30,00:00,288.0
Helsinki Kumpula,2020,5,1,00:00,240.4
Helsinki Kumpula,2020,5,2,00:00,129.0
Helsinki Kumpula,2020,5,3,00:00,262.6
Helsinki Kumpula,2020,5,4,00:00,2.0
Helsinki Kumpula,2020,5,5,00:00,455.2
Helsinki Kumpula,2020,5,6,00:00,267.8
Helsinki Kumpula,2020,5,7,00:00,369.2
Helsinki Kumpula,2020,5,8,00:00,347.7
Helsinki Kumpula,2020,5,9,00:00,516.6
Helsinki Kumpula,2020,5,10,00:00,433.0
Helsinki Kumpula,2020,5,11,00:00,10.7
Helsinki Kumpula,2020,5,12,00:00,162.5
Helsinki Kumpula,2020,5,13,00:00,125.6
